Edge Weight,Source,Target
-6.9345e-06,agricultural_input_per_hectare,land_development_rate
1,agricultural_input_per_hectare,average_life_of_land
0.00056515,agricultural_input_per_hectare,Perceived_Food_Ratio
-4.1505e-05,agricultural_input_per_hectare,fecundity_multiplier
-0.029843,agricultural_input_per_hectare,Agricultural_Inputs
7.4171e-07,agricultural_input_per_hectare,maturation_14_to_15
1.5051e-07,agricultural_input_per_hectare,maturation_44_to_45
8.521e-08,agricultural_input_per_hectare,maturation_64_to_65
7.36e-06,agricultural_input_per_hectare,Population_15_To_44
2.9529e-06,agricultural_input_per_hectare,Population_45_To_64
9.2575e-05,agricultural_input_per_hectare,resource_usage_rate
0.04755,agricultural_input_per_hectare,Industrial_Capital
4.307e-06,agricultural_input_per_hectare,mortality_45_to_64
2.2177e-06,agricultural_input_per_hectare,mortality_15_to_44
1.5746e-05,agricultural_input_per_hectare,Population_0_To_14
2.4835e-06,agricultural_input_per_hectare,Population_65_Plus
-8.4606e-08,agricultural_input_per_hectare,land_erosion_rate
0.014473,agricultural_input_per_hectare,industrial_output
7.331e-06,agricultural_input_per_hectare,mortality_65_plus
4.7619e-06,agricultural_input_per_hectare,mortality_0_to_14
1.94e-07,agricultural_input_per_hectare,jobs_per_hectare
-0.11103,agricultural_input_per_hectare,food_per_capita
2.8448e-06,agricultural_input_per_hectare,deaths_15_to_44
1.2487e-06,agricultural_input_per_hectare,deaths_45_to_64
-1.4034e-05,agricultural_input_per_hectare,total_fertility
-0.0040026,agricultural_input_per_hectare,life_expectancy
-1.6391e-05,agricultural_input_per_hectare,service_output
4.6201e-06,agricultural_input_per_hectare,deaths_0_to_14
1.1743e-06,agricultural_input_per_hectare,deaths_65_plus
4.8091e-06,agricultural_input_per_hectare,land_fr_cult
1.5389e-05,agricultural_input_per_hectare,Arable_Land
7.7347e-06,agricultural_input_per_hectare,labor_force
-0.41594,agricultural_input_per_hectare,land_yield
-0.00048272,agricultural_input_per_hectare,food_ratio
2.8542e-05,agricultural_input_per_hectare,population
2.6765e-07,agricultural_input_per_hectare,births
9.8879e-06,agricultural_input_per_hectare,deaths
-0.27041,agricultural_input_per_hectare,food
1.2927e-05,agricultural_input_per_hectare,jobs
0.058441,agricultural_input_per_hectare,GDP_per_capita
-2.3397e-09,agricultural_input_per_hectare,inflation_CAN
-0.0001948,Urban_and_Industrial_Land,fraction_of_agricultural_inputs_alloc_to_land_development
-0.00010401,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture_1
-0.000105,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture_2
-0.00010401,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_agriculture
0.00010401,Urban_and_Industrial_Land,fraction_of_industrial_output_allocated_to_investment
7.968e-07,Urban_and_Industrial_Land,fraction_services_allocated_to_fertility_control
-0.0083993,Urban_and_Industrial_Land,land_yield_technology_change_rate_multiplier
0.028951,Urban_and_Industrial_Land,marginal_productivity_of_agricultural_inputs
2.2227e-05,Urban_and_Industrial_Land,marginal_land_yield_multiplier_from_capital
-0.0038465,Urban_and_Industrial_Land,land_removal_for_urban_and_industrial_use
-0.0076115,Urban_and_Industrial_Land,marginal_productivity_of_land_development
0.00017004,Urban_and_Industrial_Land,fertility_control_allocation_per_capita
0.00016667,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield_1
0.00014174,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield_2
0.00016667,Urban_and_Industrial_Land,land_life_multiplier_from_land_yield
-0.00063867,Urban_and_Industrial_Land,land_yield_multiplier_from_capital
0.00021766,Urban_and_Industrial_Land,potential_jobs_agricultural_sector
-0.026945,Urban_and_Industrial_Land,agricultural_input_per_hectare
-0.036633,Urban_and_Industrial_Land,total_agricultural_investment
0.036633,Urban_and_Industrial_Land,industrial_capital_investment
0.00023618,Urban_and_Industrial_Land,lifetime_multiplier_from_food
9.8628e-13,Urban_and_Industrial_Land,Arable_Land_in_Gigahectares
-0.023737,Urban_and_Industrial_Land,current_agricultural_inputs
0.00019162,Urban_and_Industrial_Land,labor_utilization_fraction
0.00027529,Urban_and_Industrial_Land,need_for_fertility_control
0.00096313,Urban_and_Industrial_Land,maximum_total_fertility
0.0006904,Urban_and_Industrial_Land,arable_land_harvested
-1.6519e-05,Urban_and_Industrial_Land,land_development_rate
1,Urban_and_Industrial_Land,average_life_of_land
8.0261e-05,Urban_and_Industrial_Land,fecundity_multiplier
5.4237e-07,Urban_and_Industrial_Land,maturation_14_to_15
1.7773e-07,Urban_and_Industrial_Land,maturation_44_to_45
1.1297e-07,Urban_and_Industrial_Land,maturation_64_to_65
-8.3288e-06,Urban_and_Industrial_Land,mortality_45_to_64
-4.2885e-06,Urban_and_Industrial_Land,mortality_15_to_44
1.9406e-07,Urban_and_Industrial_Land,land_erosion_rate
-1.4177e-05,Urban_and_Industrial_Land,mortality_65_plus
-9.2084e-06,Urban_and_Industrial_Land,mortality_0_to_14
1.9397e-07,Urban_and_Industrial_Land,jobs_per_hectare
0.21187,Urban_and_Industrial_Land,food_per_capita
-5.3319e-06,Urban_and_Industrial_Land,deaths_15_to_44
-2.2594e-06,Urban_and_Industrial_Land,deaths_45_to_64
0.00022276,Urban_and_Industrial_Land,total_fertility
0.0077402,Urban_and_Industrial_Land,life_expectancy
-8.1357e-06,Urban_and_Industrial_Land,deaths_0_to_14
-1.8244e-06,Urban_and_Industrial_Land,deaths_65_plus
0.00030821,Urban_and_Industrial_Land,land_fr_cult
0.00098628,Urban_and_Industrial_Land,Arable_Land
-0.41594,Urban_and_Industrial_Land,land_yield
0.00092118,Urban_and_Industrial_Land,food_ratio
4.616e-06,Urban_and_Industrial_Land,births
-1.7551e-05,Urban_and_Industrial_Land,deaths
0.53535,Urban_and_Industrial_Land,food
0.00021766,Urban_and_Industrial_Land,jobs
4.2699e-08,perceived_life_expectancy,fraction_of_industrial_output_alloc_to_consumption_var
-9.3782e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture_1
-9.4673e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture_2
-9.3782e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_agriculture
1.111e-05,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_investment
-1.7313e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services_1
-1.7313e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services_2
-1.7313e-06,perceived_life_expectancy,fraction_of_industrial_output_allocated_to_services
0.00010455,perceived_life_expectancy,fraction_services_allocated_to_fertility_control
2.7516e-07,perceived_life_expectancy,urban_and_industrial_land_required_per_capita
-0.0012843,perceived_life_expectancy,land_yield_technology_change_rate_multiplier
-0.022209,perceived_life_expectancy,completed_multiplier_from_perceived_lifetime
-9.9532e-08,perceived_life_expectancy,land_removal_for_urban_and_industrial_use
6.804e-07,perceived_life_expectancy,persistent_pollution_generation_industry
4.4647e-05,perceived_life_expectancy,fertility_control_facilities_per_capita
0.022394,perceived_life_expectancy,fertility_control_allocation_per_capita
0.020766,perceived_life_expectancy,indicated_services_output_per_capita_1
0.020766,perceived_life_expectancy,indicated_services_output_per_capita_2
0.020766,perceived_life_expectancy,indicated_services_output_per_capita
6.9197e-07,perceived_life_expectancy,persistent_pollution_generation_rate
-9.9532e-07,perceived_life_expectancy,urban_and_industrial_land_required
7.3415e-05,perceived_life_expectancy,per_capita_resource_use_multiplier
-2.1464e-05,perceived_life_expectancy,crowding_multiplier_from_industry
9.3417e-06,perceived_life_expectancy,lifetime_multiplier_from_crowding
-1.3605e-08,perceived_life_expectancy,jobs_per_industrial_capital_unit
-1.573e-05,perceived_life_expectancy,potential_jobs_industrial_sector
9.8586e-06,perceived_life_expectancy,fertility_control_effectiveness
0.0001035,perceived_life_expectancy,family_response_to_social_norm
-0.0033029,perceived_life_expectancy,total_agricultural_investment
0.0039127,perceived_life_expectancy,industrial_capital_investment
-4.212e-08,perceived_life_expectancy,jobs_per_service_capital_unit
-2.3038e-05,perceived_life_expectancy,potential_jobs_service_sector
0.00038772,perceived_life_expectancy,desired_completed_family_size
3.6113e-05,perceived_life_expectancy,lifetime_multiplier_from_food
0.012722,perceived_life_expectancy,industrial_output_per_capita
-1.9816e-05,perceived_life_expectancy,fraction_of_population_urban
0.015432,perceived_life_expectancy,indicated_food_per_capita_1
0.015432,perceived_life_expectancy,indicated_food_per_capita_2
-0.0028584,perceived_life_expectancy,current_agricultural_inputs
-3.4129e-05,perceived_life_expectancy,labor_utilization_fraction
-0.00060973,perceived_life_expectancy,service_capital_investment
0.036122,perceived_life_expectancy,need_for_fertility_control
0.0019037,perceived_life_expectancy,health_services_per_capita
0.015432,perceived_life_expectancy,indicated_food_per_capita
0.019478,perceived_life_expectancy,service_output_per_capita
8.7999e-05,perceived_life_expectancy,family_income_expectation
-0.0548,perceived_life_expectancy,desired_total_fertility
0.00019373,perceived_life_expectancy,maximum_total_fertility
-5.6947e-07,perceived_life_expectancy,land_development_rate
1.6145e-05,perceived_life_expectancy,fecundity_multiplier
-1.4862e-05,perceived_life_expectancy,maturation_14_to_15
3.5751e-08,perceived_life_expectancy,maturation_44_to_45
2.2724e-08,perceived_life_expectancy,maturation_64_to_65
3.971e-05,perceived_life_expectancy,resource_usage_rate
-1.6754e-06,perceived_life_expectancy,mortality_45_to_64
-8.6263e-07,perceived_life_expectancy,mortality_15_to_44
-0.00023062,perceived_life_expectancy,Population_0_To_14
-2.8516e-06,perceived_life_expectancy,mortality_65_plus
-1.8523e-06,perceived_life_expectancy,mortality_0_to_14
0.032396,perceived_life_expectancy,food_per_capita
-1.0725e-06,perceived_life_expectancy,deaths_15_to_44
-4.5448e-07,perceived_life_expectancy,deaths_45_to_64
-0.042126,perceived_life_expectancy,total_fertility
0.001557,perceived_life_expectancy,life_expectancy
-7.6847e-06,perceived_life_expectancy,deaths_0_to_14
-3.6697e-07,perceived_life_expectancy,deaths_65_plus
0.00014085,perceived_life_expectancy,food_ratio
-0.00023062,perceived_life_expectancy,population
-0.00087292,perceived_life_expectancy,births
-9.5786e-06,perceived_life_expectancy,deaths
-3.8768e-05,perceived_life_expectancy,jobs
0.17901,perceived_life_expectancy,GDP_per_capita
-7.1665e-09,perceived_life_expectancy,inflation_CAN
0.00027266,Potentially_Arable_Land,fraction_of_agricultural_inputs_alloc_to_land_development
1.8756e-06,Potentially_Arable_Land,fraction_of_industrial_output_allocated_to_agriculture_1
1.8934e-06,Potentially_Arable_Land,fraction_of_industrial_output_allocated_to_agriculture_2
1.8756e-06,Potentially_Arable_Land,fraction_of_industrial_output_allocated_to_agriculture
-1.8756e-06,Potentially_Arable_Land,fraction_of_industrial_output_allocated_to_investment
-1.4368e-08,Potentially_Arable_Land,fraction_services_allocated_to_fertility_control
0.00015146,Potentially_Arable_Land,land_yield_technology_change_rate_multiplier
0.0014819,Potentially_Arable_Land,marginal_productivity_of_agricultural_inputs
1.1377e-06,Potentially_Arable_Land,marginal_land_yield_multiplier_from_capital
-1.3182e-06,Potentially_Arable_Land,persistent_pollution_generation_agriculture
0.03049,Potentially_Arable_Land,marginal_productivity_of_land_development
-3.0662e-06,Potentially_Arable_Land,fertility_control_allocation_per_capita
8.5312e-06,Potentially_Arable_Land,land_life_multiplier_from_land_yield_1
7.2554e-06,Potentially_Arable_Land,land_life_multiplier_from_land_yield_2
8.5312e-06,Potentially_Arable_Land,land_life_multiplier_from_land_yield
-1.3406e-06,Potentially_Arable_Land,persistent_pollution_generation_rate
-3.2691e-05,Potentially_Arable_Land,land_yield_multiplier_from_capital
1.297e-06,Potentially_Arable_Land,potential_jobs_agricultural_sector
-0.0013792,Potentially_Arable_Land,agricultural_input_per_hectare
0.00066056,Potentially_Arable_Land,total_agricultural_investment
-0.00066056,Potentially_Arable_Land,industrial_capital_investment
-4.2588e-06,Potentially_Arable_Land,lifetime_multiplier_from_food
-1,Potentially_Arable_Land,development_cost_per_hectare
5.834e-15,Potentially_Arable_Land,Arable_Land_in_Gigahectares
-0.010578,Potentially_Arable_Land,current_agricultural_inputs
1.1418e-06,Potentially_Arable_Land,labor_utilization_fraction
-4.9639e-06,Potentially_Arable_Land,need_for_fertility_control
-1.7367e-05,Potentially_Arable_Land,maximum_total_fertility
4.0838e-06,Potentially_Arable_Land,arable_land_harvested
2.3427e-05,Potentially_Arable_Land,land_development_rate
0.051187,Potentially_Arable_Land,average_life_of_land
-1.4472e-06,Potentially_Arable_Land,fecundity_multiplier
-0.0013996,Potentially_Arable_Land,Agricultural_Inputs
-9.7801e-09,Potentially_Arable_Land,maturation_14_to_15
-3.2048e-09,Potentially_Arable_Land,maturation_44_to_45
-2.0371e-09,Potentially_Arable_Land,maturation_64_to_65
1.5018e-07,Potentially_Arable_Land,mortality_45_to_64
7.7329e-08,Potentially_Arable_Land,mortality_15_to_44
-2.8824e-09,Potentially_Arable_Land,land_erosion_rate
2.5563e-07,Potentially_Arable_Land,mortality_65_plus
1.6604e-07,Potentially_Arable_Land,mortality_0_to_14
9.9283e-09,Potentially_Arable_Land,jobs_per_hectare
-0.0038204,Potentially_Arable_Land,food_per_capita
9.6144e-08,Potentially_Arable_Land,deaths_15_to_44
4.0741e-08,Potentially_Arable_Land,deaths_45_to_64
-4.0168e-06,Potentially_Arable_Land,total_fertility
-0.00013957,Potentially_Arable_Land,life_expectancy
1.467e-07,Potentially_Arable_Land,deaths_0_to_14
3.2897e-08,Potentially_Arable_Land,deaths_65_plus
1.8231e-06,Potentially_Arable_Land,land_fr_cult
5.834e-06,Potentially_Arable_Land,Arable_Land
-0.021291,Potentially_Arable_Land,land_yield
-1.6611e-05,Potentially_Arable_Land,food_ratio
-8.3235e-08,Potentially_Arable_Land,births
3.1648e-07,Potentially_Arable_Land,deaths
-0.0096534,Potentially_Arable_Land,food
1.297e-06,Potentially_Arable_Land,jobs
-2.3853e-07,Nonrenewable_Resources,fraction_of_industrial_output_alloc_to_consumption_var
